X,Y,Z,Red,Green,Blue
412444.98538,4265863.47273,2169.41116,151,153,150
412442.41604,4265863.25241,2169.51054,160,157,148
412443.58391,4265863.36745,2169.44271,62,51,47
412442.63804,4265863.27575,2169.47315,45,37,34
412443.10501,4265863.34105,2169.44599,62,55,49
412445.26129,4265863.47628,2169.32189,169,133,109
412443.19405,4265863.32093,2169.40041,147,128,113
412444.97004,4265863.45792,2169.31344,95,84,78
412444.10339,4265863.43372,2169.34214,142,120,106
412444.09167,4265863.40861,2169.26134,164,163,159
412444.97066,4265863.46678,2169.21657,156,146,136
412444.17694,4265863.40916,2169.19577,102,80,69
412444.60737,4265863.42534,2169.17222,168,137,117
412444.82184,4265863.43706,2169.14425,173,167,155
412446.22328,4265863.53614,2169.05079,116,111,105
412445.20133,4265863.47832,2169.08862,180,176,167
412442.21978,4265863.23401,2169.23712,132,113,96
412444.17673,4265863.40811,2169.12652,141,136,130
412445.98951,4265863.53662,2168.99882,67,45,32
412444.62160,4265863.41525,2169.04243,165,158,148
412447.09587,4265863.30219,2168.97510,91,76,69
412444.39202,4265863.42122,2168.96821,83,56,47
412447.45321,4265863.02362,2168.92815,144,141,136
412442.45973,4265863.33413,2169.05025,48,40,37
412445.71585,4265863.21555,2168.85609,164,150,141
412442.81716,4265863.24428,2168.96599,90,70,61
412445.97345,4265862.81885,2168.90751,128,118,109
412445.07674,4265862.82877,2168.91560,115,102,93
412443.03052,4265863.28965,2168.90178,59,46,37
412442.20130,4265863.28986,2168.86802,34,28,28
412443.96297,4265862.16254,2168.89804,92,79,71
412445.22098,4265861.86282,2168.89148,123,106,96
412443.66796,4265861.78464,2168.89434,119,110,103
412445.46500,4265860.51266,2168.89702,83,80,75
412442.68522,4265863.83894,2173.51240,78,68,76
412446.73488,4265863.20792,2171.57730,93,66,55
412446.09957,4265863.54317,2169.51388,34,26,23
412444.72347,4265863.43064,2169.46414,91,76,71
412445.87863,4265863.52099,2169.34369,66,49,41
412446.62915,4265863.09029,2169.33642,105,87,65
412442.40641,4265863.22434,2169.35150,71,71,71
412442.36775,4265863.26687,2169.28401,135,137,136
412443.75117,4265863.38067,2169.21412,161,149,137
412446.78954,4265863.05119,2168.93072,122,113,108
412442.70612,4265863.28782,2169.03004,41,39,42
412443.34688,4265863.32825,2168.94026,72,44,33
412446.60716,4265863.23325,2171.60211,94,68,55
412445.23132,4265863.65617,2170.76303,48,51,56
412443.59290,4265863.35883,2169.38593,136,123,114
412442.36440,4265863.26953,2169.27756,138,139,141
412445.90308,4265863.53766,2169.04233,179,172,154
412442.88329,4265863.28212,2169.18764,111,93,81
412444.57573,4265863.20201,2168.91338,139,125,116
412443.39980,4265863.24353,2168.91218,118,99,92
412445.87812,4265862.53680,2168.90959,141,127,118
412443.48926,4265862.88833,2168.89491,144,127,119
412445.46907,4265862.14758,2168.91075,133,117,104
412443.21000,4265862.13282,2168.92015,104,106,82
412443.74417,4265861.93363,2168.89463,121,111,102
412444.54572,4265861.53368,2168.91010,137,121,106
412445.09499,4265861.29223,2168.90161,136,122,111
412444.56848,4265860.96563,2168.88545,93,88,84
412442.16806,4265863.43875,2173.00525,54,37,30
412445.15753,4265863.68339,2170.43433,73,87,88
412443.27684,4265863.33661,2169.70128,34,26,24
412445.61261,4265863.49741,2169.42264,175,154,133
412446.25065,4265863.53473,2169.22341,38,32,32
412445.28135,4265863.49143,2169.03168,175,164,144
412443.96482,4265862.65532,2168.89560,146,134,122
412443.75905,4265862.66092,2168.89946,135,125,115
412444.55784,4265861.09778,2168.89514,138,135,128
412444.90179,4265860.79224,2168.88838,117,108,99
412441.94581,4265863.45315,2173.03667,53,40,34
412444.70291,4265863.38214,2171.17955,30,29,27
412443.00626,4265863.36291,2170.39076,186,192,190
412442.28446,4265863.28909,2169.10907,88,71,61
412445.71213,4265862.32787,2168.89717,111,97,88
412445.22460,4265861.68345,2168.91253,123,107,94
412446.77456,4265863.11924,2169.25612,14,14,14
412442.97651,4265863.35083,2168.98692,155,143,129
412443.29874,4265863.36850,2170.36197,164,172,174
412444.66125,4265863.51909,2170.69532,137,142,138
412444.32229,4265863.55129,2170.51863,36,44,46
412446.35587,4265863.56693,2170.10916,194,199,195
412445.35785,4265863.50831,2170.01824,156,135,108
412446.25225,4265863.57148,2169.99656,206,212,210
412446.37706,4265863.52908,2169.92340,84,86,83
412443.86209,4265863.41317,2169.53802,56,47,42
412442.90627,4265863.34016,2169.49738,55,46,47
412445.36985,4265863.51125,2169.51626,170,163,155
412446.32293,4265863.54520,2169.53329,35,26,27
412444.22635,4265863.40936,2169.49137,177,164,156
412443.24849,4265863.33659,2169.45406,51,40,36
412446.21300,4265863.54168,2169.45371,119,105,96
412446.24840,4265863.50940,2169.44842,66,55,51
412447.75115,4265863.57715,2169.47554,102,105,74
412445.87897,4265863.52743,2169.34253,66,49,41
412444.79558,4265863.45146,2169.30867,174,169,163
412445.74618,4265863.51410,2169.31016,178,161,145
412445.55975,4265863.52534,2169.29041,179,178,174
412443.51678,4265863.36276,2169.24930,114,95,81
412445.74479,4265863.53051,2169.25892,103,87,74
412443.98210,4265863.38395,2169.19143,156,130,107
412444.83280,4265863.45168,2169.18353,81,62,55
412445.40303,4265863.48874,2169.17970,190,184,172
412443.72712,4265863.38546,2169.14934,68,50,40
412445.38451,4265863.51051,2169.12571,69,60,55
412445.38546,4265863.50453,2169.12745,69,60,55
412446.08889,4265863.54077,2169.14258,157,144,128
412443.71956,4265863.36814,2169.11289,177,164,158
412442.29918,4265863.29417,2169.08241,48,41,35
412443.16188,4265863.33792,2169.07657,162,159,152
412443.43963,4265863.34845,2169.08617,131,107,83
412443.69496,4265863.38445,2169.06833,56,41,38
412442.65740,4265863.27932,2169.03545,144,133,127
412442.32970,4265863.27049,2168.99549,85,76,69
412445.59881,4265863.52271,2169.01094,173,156,138
412442.73920,4265863.28480,2168.99221,127,112,105
412445.38169,4265863.47923,2168.98926,152,130,106
412446.13475,4265863.56183,2168.97942,46,30,17
412445.27221,4265863.48328,2168.95762,126,98,76
412442.94582,4265863.29774,2168.88957,46,35,29
412442.93963,4265863.31594,2168.88626,46,35,29
412444.58178,4265862.96923,2168.91108,129,116,107
412445.70707,4265862.64657,2168.92060,133,119,108
412445.98184,4265862.63314,2168.90819,138,125,117
412446.52429,4265862.68277,2168.90500,114,101,92
412444.78847,4265862.38095,2168.89762,149,139,130
412444.02217,4265862.14596,2168.90290,93,79,70
412445.64548,4265861.80563,2168.90742,134,116,102
412444.73368,4265861.43713,2168.89865,123,109,100
412446.18530,4265861.26263,2168.88708,86,81,78
412446.39469,4265861.07880,2168.90000,78,73,70
412447.10158,4265863.46434,2171.51164,88,59,51
412444.28059,4265863.51710,2170.64678,46,46,44
412446.28931,4265863.58832,2169.96182,91,92,94
412446.24901,4265863.61631,2169.83347,89,89,89
412445.76470,4265863.51947,2169.67309,159,141,129
412443.26037,4265863.31959,2169.55180,176,163,154
412445.38556,4265863.49549,2169.56862,69,52,44
412443.31865,4265863.34480,2169.50300,63,53,51
412444.72457,4265863.43817,2169.46178,91,76,71
412444.43604,4265863.43990,2169.37647,122,104,90
412442.73042,4265863.28703,2169.11305,167,167,157
412443.99736,4265863.38479,2169.08725,161,158,151
412444.06345,4265863.40841,2169.07948,64,49,44
412446.09453,4265863.42815,2168.93191,146,132,123
412447.36670,4265863.11905,2168.94095,120,110,101
412445.82113,4265862.88372,2168.87025,137,123,112
412446.87678,4265862.39197,2168.92203,131,121,112
412445.95493,4265862.32541,2168.89246,121,104,94
412447.07026,4265862.27079,2168.91351,117,104,96
412445.54040,4265861.71425,2168.89664,94,80,69
412446.63156,4265861.63536,2168.86818,116,106,96
412444.67018,4265861.40088,2168.89505,118,104,93
412445.82420,4265860.69618,2168.89422,99,91,88
412444.59985,4265863.53699,2170.89787,64,78,79
412442.37552,4265863.00042,2169.77676,139,129,117
412442.43701,4265863.29099,2169.26432,76,65,59
412444.19463,4265863.40446,2169.00521,178,171,153
412447.15193,4265863.58708,2168.93933,72,53,46
412444.49041,4265863.02471,2168.90350,115,98,90
412446.75442,4265862.84971,2168.90594,93,82,78
412445.70081,4265861.03384,2168.89142,119,110,103
412445.74781,4265860.71668,2168.90049,70,66,63
412444.90684,4265860.62293,2168.90064,85,80,76
412445.14101,4265863.65154,2170.89262,76,91,94
412444.67459,4265863.45715,2169.39813,162,145,127
412444.14504,4265863.15431,2168.98649,55,35,28
412443.58939,4265862.63147,2168.88895,101,84,74
412445.86904,4265862.47806,2168.92157,141,127,118
412445.51536,4265862.34168,2168.92323,122,102,93
412445.90413,4265861.83665,2168.91006,133,115,101
412446.66492,4265861.87705,2168.92365,109,94,87
412446.57886,4265861.80685,2168.89974,141,125,110
412446.23661,4265861.59677,2168.91290,105,90,83
412445.06526,4265861.17719,2168.88781,91,78,70
412445.33617,4265861.16355,2168.90160,109,92,84
412444.90194,4265863.55213,2170.78978,73,89,89
412444.75877,4265862.96890,2168.93758,155,147,136
412446.42208,4265860.68609,2168.90890,68,62,62
412443.05289,4265863.36133,2169.82585,199,204,200
412444.88886,4265863.45771,2168.93035,110,96,85
412442.45532,4265863.32732,2172.65954,67,61,61
412442.37045,4265863.27196,2170.59141,174,182,184
412445.94004,4265863.45533,2170.47475,202,208,206
412445.32863,4265863.52093,2171.41238,67,71,80
412444.67712,4265863.50143,2170.73981,67,81,82
412444.83899,4265863.53120,2170.16283,114,117,108
412444.84984,4265863.51072,2170.08637,166,150,124
412446.15488,4265863.52168,2169.79116,83,76,66
412443.02125,4265863.29398,2169.66011,125,115,106
412444.57150,4265863.41192,2169.66956,132,122,113
412444.85643,4265863.42980,2169.67912,151,141,129
412446.28435,4265863.53064,2169.65904,49,35,35
412445.18515,4265863.49107,2169.61727,67,53,42
412446.18401,4265863.55233,2169.64218,42,36,36
412442.92749,4265863.32525,2169.54199,135,118,111
412445.67678,4265863.53047,2169.57855,74,57,49
412445.88853,4265863.52335,2169.54006,162,149,132
412443.19019,4265863.30983,2169.49105,47,46,41
412444.32834,4265863.41750,2169.49548,183,173,163
412444.80898,4265863.43753,2169.49477,129,98,80
412445.05643,4265863.46864,2169.40625,71,57,46
412445.05975,4265863.46181,2169.40600,71,57,46
412445.90883,4265863.54016,2169.40882,183,183,173
412443.49568,4265863.37015,2169.37241,52,41,39
412444.91539,4265863.45515,2169.28478,131,121,109
412444.55548,4265863.42356,2169.19583,121,99,86
412443.13127,4265863.32670,2169.15784,91,72,58
412444.52480,4265863.40860,2169.15746,161,153,140
412445.68802,4265863.53123,2169.11788,178,180,175
412443.99630,4265863.38547,2169.08800,149,148,143
412444.29376,4265863.43982,2169.09036,90,76,65
412443.66627,4265863.37345,2169.04424,135,131,119
412446.20660,4265863.70068,2169.04978,42,32,23
412445.00472,4265863.45944,2169.02566,158,155,146
412445.00334,4265863.46546,2169.02589,165,167,156
412444.24589,4265863.40873,2168.95302,74,51,43
412444.61440,4265863.37756,2168.94519,61,38,30
412445.74426,4265862.87197,2168.81824,144,130,119
412446.88861,4265862.56336,2168.91428,93,84,75
412446.44118,4265862.39950,2168.90756,114,100,91
412444.73495,4265861.42911,2168.90668,123,109,100
412444.85147,4265863.53745,2170.64786,37,39,38
412446.15503,4265863.56051,2169.53805,107,96,90
412444.06163,4265863.37677,2169.36140,152,129,113
412445.71220,4265863.52096,2169.34829,89,71,61
412446.48119,4265863.21479,2169.31582,90,68,55
412445.52163,4265863.50500,2169.00612,163,145,121
412443.10483,4265863.35797,2168.84771,140,124,88
412447.36288,4265863.27923,2171.46408,153,177,203
412443.72404,4265863.42392,2169.20523,151,147,135
412444.04448,4265863.41047,2169.01745,157,155,142
412444.51145,4265863.42811,2168.93544,46,33,27
412443.97346,4265863.37116,2169.44154,166,159,153
412446.12993,4265863.55413,2169.47290,43,38,35
412443.71028,4265863.41438,2170.65870,184,192,194
412444.11908,4265863.46434,2170.67387,140,120,95
412444.59097,4265863.52601,2170.42710,71,85,86
412444.14131,4265863.44836,2170.17596,157,142,113
412443.79004,4265862.85309,2168.92097,45,31,30
412444.79220,4265863.50025,2171.09194,183,190,183
412444.79902,4265863.49278,2170.73116,184,194,186
412445.14092,4265863.40152,2168.92829,129,109,100
412444.80620,4265863.48043,2170.16467,189,194,187
412445.44227,4265863.53223,2171.02712,140,124,99
412444.07899,4265863.40406,2170.71745,188,197,194
412444.25104,4265863.45398,2170.13041,191,197,185
412445.30719,4265863.47294,2170.08962,147,130,102
412446.20553,4265863.58429,2170.05619,93,97,96
412442.70165,4265863.27360,2169.58905,121,117,105
412443.25112,4265863.31771,2169.60309,56,44,32
412443.87358,4265863.37868,2169.64221,134,134,126
412444.40219,4265863.40405,2169.68948,159,149,137
412443.88528,4265863.38661,2169.58881,127,119,106
412443.64754,4265863.35557,2169.53993,172,169,160
412445.32859,4265863.48266,2169.67794,193,190,183
412445.26358,4265863.49112,2169.64130,67,53,44
412445.57016,4265863.50198,2169.63973,172,168,156
412444.43197,4265863.41771,2169.46011,85,76,67
412443.24549,4265863.29766,2169.31521,139,126,110
412442.96349,4265863.23049,2169.26156,145,138,128
412444.11619,4265863.42500,2169.29087,77,64,56
412444.79866,4265863.45422,2169.34851,72,54,44
412444.99532,4265863.46439,2169.36947,88,83,77
412445.51427,4265863.48130,2169.39126,152,139,123
412445.16383,4265863.48078,2169.27785,148,126,103
412444.48369,4265863.38966,2169.16697,135,116,99
412443.66840,4265863.37029,2169.04594,135,131,119
412444.93640,4265863.44727,2169.17594,152,139,123
412445.87679,4265863.51142,2169.20000,131,102,88
412444.17695,4265863.38989,2168.95757,78,56,42
412445.41718,4265863.50536,2169.06187,179,162,142
412444.59890,4265863.40168,2168.97880,129,113,97
412446.08697,4265863.54068,2169.13765,152,140,124
412445.05962,4265863.48213,2168.94884,66,43,27
412445.26480,4265863.49642,2168.95440,119,91,69
412444.82575,4265862.73133,2168.92589,116,109,101
412446.03191,4265863.18040,2168.93389,65,61,52
412447.61563,4265863.69376,2168.86083,132,130,118
412445.29158,4265861.60420,2168.93635,119,103,90
412445.38008,4265863.46717,2171.18930,147,136,108
412442.99405,4265863.32060,2169.53566,72,58,57
412443.32737,4265863.31920,2169.51326,64,57,51
412443.10678,4265863.33699,2169.40150,157,163,161
412445.27937,4265863.47560,2169.60179,178,172,158
412445.09572,4265863.45123,2169.50260,129,111,91
412445.81423,4265863.52499,2169.54930,158,149,132
412442.82288,4265863.30512,2169.25048,147,146,141
412444.89609,4265863.47713,2169.43777,64,50,41
412442.85283,4265863.31111,2169.08725,119,107,95
412444.47535,4265863.40962,2169.01320,150,146,134
412445.77395,4265863.51642,2169.12808,180,185,179
412447.33036,4265863.59997,2168.88262,69,66,61
412447.73225,4265863.22495,2168.89703,120,110,100
412447.00671,4265862.36403,2168.89492,112,98,87
412444.28325,4265863.51011,2170.64633,44,46,43
412444.80135,4265863.45987,2169.42551,168,146,125
412445.67223,4265863.52687,2169.46056,86,68,58
412446.58059,4265863.09401,2169.56301,58,45,39
412445.26605,4265863.06553,2168.90660,149,140,131
412445.22989,4265862.89783,2168.90983,131,122,113
412445.65640,4265863.14812,2168.86042,180,174,160
412445.95982,4265862.80245,2168.91691,127,110,100
412447.39179,4265863.17140,2168.90782,108,100,89
412447.64149,4265863.25495,2168.89670,123,114,105
412447.20072,4265862.88034,2168.90006,124,108,92
412447.15950,4265862.08168,2168.92519,114,102,90
412444.49684,4265863.38164,2172.26235,54,21,12
412446.38752,4265863.33020,2169.35291,22,22,24
412444.26091,4265863.41840,2168.94641,74,52,41
412446.16990,4265863.33319,2168.91236,22,18,19
412445.08571,4265861.86687,2168.93669,137,118,101
412445.57939,4265861.56949,2168.95687,86,73,65
412447.38207,4265861.98512,2168.92783,123,114,99
412444.49340,4265863.43617,2170.88159,53,71,73
412444.67712,4265863.49642,2170.77816,63,77,80
412444.27355,4265863.15536,2168.91146,141,134,124
412446.94082,4265863.74448,2168.88847,56,42,33
412447.15986,4265863.57726,2168.90905,70,61,54
412444.14472,4265863.43386,2170.83542,127,110,84
412443.68212,4265863.39978,2170.46178,179,189,190
412447.27108,4265861.75977,2168.91458,114,104,92
412446.47801,4265863.50056,2170.08709,42,42,34
412444.89118,4265863.42475,2168.93191,118,104,93
412445.48956,4265863.08796,2171.99919,70,55,50
412446.66033,4265863.21022,2171.57760,74,53,48
412444.22352,4265863.47199,2171.14467,182,182,174
412444.19817,4265863.45086,2170.15007,130,113,85
412444.23307,4265863.51262,2170.07835,162,148,122
412443.54463,4265863.31518,2169.57767,141,121,97
412444.11587,4265863.41953,2169.56477,143,142,137
412445.83542,4265863.51931,2169.63573,165,157,144
412444.99543,4265863.44976,2169.45762,61,54,46
412445.63389,4265863.52222,2169.49574,87,70,60
412445.51627,4265863.52027,2169.32581,177,172,166
412444.30521,4265863.41971,2169.18225,136,123,106
412444.97501,4265863.47469,2169.14593,114,95,78
412444.64653,4265863.43906,2168.94997,137,122,103
412445.89509,4265863.54117,2169.09454,91,71,62
412445.95162,4265863.53947,2168.98003,144,132,110
412444.92949,4265863.10454,2168.91972,115,105,96
412444.29836,4265862.64649,2168.92447,135,128,122
412444.36428,4265863.02307,2172.30217,90,63,44
412444.71951,4265863.06372,2172.25178,74,54,47
412444.22129,4265863.44992,2171.23165,49,41,28
412445.24295,4265863.53452,2170.69880,120,129,124
412443.52868,4265863.35952,2169.48086,141,136,133
412444.59892,4265863.44065,2169.29712,156,144,132
412445.57155,4265863.53664,2169.32267,61,48,40
412444.97047,4265863.46754,2169.21943,150,146,137
412445.41826,4265863.44639,2169.27772,144,145,139
412445.39900,4265863.49759,2169.17744,191,183,170
412443.98110,4265863.37711,2168.95287,47,33,24
412444.77133,4265863.50239,2171.15801,175,184,179
412445.15393,4265863.43827,2169.46606,149,134,115
412445.87503,4265863.51059,2169.27850,188,179,172
412445.13353,4265863.50057,2169.12946,116,90,75
412444.77284,4265863.44740,2169.01352,159,144,123
412444.66681,4265863.43633,2169.24366,168,146,132
412444.93451,4265863.46542,2168.97617,85,71,58
412444.59313,4265863.05370,2172.25547,74,51,37
412442.94827,4265863.40898,2170.40639,173,183,184
412444.63959,4265863.52610,2170.98109,37,44,50
412445.77713,4265863.50789,2169.41043,192,181,159
412444.05684,4265862.86289,2169.04707,120,79,73
412444.09077,4265863.34529,2168.94174,51,37,34
